formula,year
Ce0.15Cu0.999Nd1.85Ni0.001O4,1987
Ce0.09Cu1Pr1.91O4,1987
Cu1Sr2Tl1O5,1988
Ca0.9Cu2Pb0.5Sr2Tl0.5Y0.1O7,1988
Ca0.8Cu2Pb0.5Sr2Tl0.5Y0.2O7,1988
Ca1Cu2Pb0.3Sr2Tl0.7O7,1988
Ba0.62Bi1K0.38O3.1,1988
Bi1K0.6Sr0.4O3,1988
Bi1Cu0.9S1O1,1988
Ca0.2Cu2Sr2Tl1Y0.8O7,1988
Cu1La1Sr1Tl1O5.09,1988
Bi2Ca1Cu2Sr2O7.965,1988
Bi2.1Ca1Cu2Sr1.9O8.25,1988
Bi2K1.4Sr1.6O7,1988
Bi2Cu1Pb0.3Sr1.7O6.152,1988
Bi2Cu1Pb0.2Sr1.8O6.129,1988
Bi2Ca1Cu2Sr2O7.975,1988
Bi2Ca1Cu2Sr2O7.93,1988
Bi2Ca0.3Cu2Pr0.7Sr2O8.411,1988
Bi2Ca0.2Cu2Pr0.8Sr2O8.458,1988
Bi2Ca0.1Cu2Pr0.9Sr2O8.53,1988
Bi2.35Cu1Sr1.65O6.23,1988
Bi2.25Cu1Sr1.75O6.21,1988
Bi2.1Ca1Cu2Sr1.9O8.28,1988
Bi2.1Ca1Cu2Sr1.9O8.22,1988
Bi1.08K0.92O3,1988
Bi1.3K0.7O3,1988
Ba2Ca0.2Cu2Tl1Y0.8O7,1988
Ba2Cu2Tl1Y1O7,1988
Ba0.257Bi1K0.743O3,1988
Ba0.241Bi1K0.759O3,1988
Ba1.8Cu1La0.2Tl1O5,1988
Ba2Cu1Tl1O5,1988
Ba2Cu1Tl2O6.12,1988
Ba2Cu1Tl2O6.08,1988
Ba2Cu1Tl2O6.056,1988
Ba2Cu1Tl2O6.05,1988
Ba2Cu1Tl2O6.03,1988
Ba2Cu1Tl2O6.01,1988
Ba2Cu1Tl2O6.19,1988
Ba2Cu1Tl2O6.16,1988
Ba2Cu1Tl1.7O6,1988
Ba2Ca0.9Ce0.1Cu2Tl2O8,1988
Ba0.6Bi0.5K0.4Pb0.5O3,1988
Ba2Ca1Cu1.98Fe0.02Tl2O8,1988
Cu2Sr2Tl1Y1O7,1988
Cr0.1Cu1Sr1.9Tl1O5,1988
Cr0.2Cu1Sr1.8Tl1O5,1988
Ba2Cd0.25Cu1Tl1.75O6,1988
Ba2Ca0.8Cu2Nd0.2Tl1O6.86,1988
Ba2Ca0.8Ce0.2Cu2Tl2O8,1988
Ba2Ca0.85Cu2.2Tl1.8O8,1988
Ca0.7Cu2Pb0.5Sr2Tl0.5Y0.3O7,1988
Ba2Cu1Tl2O6.23,1988
Ba2Cu1Tl2O6.164,1988
Ba2Ca0.7Ce0.3Cu2Tl2O8,1988
Ba2.02Cu1.01Tl1.97O6.16,1988
Ba0.47Bi0.958K0.53Pr0.042O3,1988
Ba0.4Bi1K0.6O3,1988
Ba0.47Bi1K0.53O3,1988
Ba0.47Bi0.985K0.53Pr0.015O3,1988
Ba0.47Bi0.979K0.53Pr0.021O3,1988
Ba0.47Bi0.972K0.53Pr0.028O3,1988
Ba0.47Bi0.965K0.53Pr0.035O3,1988
Ba0.45Bi1K0.55O3,1988
Ba0.6Bi0.8K0.4Pb0.2O3,1988
Ba0.6Bi0.7K0.4Pb0.3O3,1988
Ba0.445Bi1K0.555O3,1988
Ba0.37Bi1K0.63O2.952,1988
Ba0.35Bi1K0.65O3,1988
Ba0.34Bi1K0.66O3,1988
Ba0.19Bi1K0.81O3,1988
Ba0.47Bi0.995K0.53Pr0.005O3,1988
Ba0.45Bi1K0.55O2.83,1988
Ba0.47Bi0.99K0.53Pr0.01O3,1988
Bi2Ca0.7Cu2Pr0.3Sr2O8.299,1988
Ca0.65Cu2Pb0.5Sr2Tl0.5Y0.35O7,1988
Ca0.75Cu2Sr2Th0.25Tl1O7,1988
Ca0.8Cu2Sr2Tl1Y0.2O7,1988
Ca1Cu2Sr1.75Th0.25Tl1O7,1988
Ca1Cu2Pb0.5Sr2Tl0.5O7,1988
Ca1Cu2Nd0.16Pb0.5Sr1.84Tl0.5O7,1988
Ca0.5Cu2Sm0.5Sr2Tl1O6.75,1988
Bi2Ca1.3Cu2Sr1.7O8.211,1988
Bi1.95Cu1La0.4Sr1.65O6.298,1988
Bi2Cu1La0.57Sr1.43O6,1988
Ca0.8Cu2Pr0.2Sr2Tl1O7,1988
Bi1.95Cu1La0.4Sr1.65O6.311,1988
Bi1.95Cu1La0.4Sr1.65O6.334,1988
Bi1.95Cu1La0.4Sr1.65O6.343,1988
Bi1.95Cu1La0.4Sr1.65O6.347,1988
Bi1.95Cu1La0.4Sr1.65O6.36,1988
Bi1.95Cu1La0.4Sr1.65O6.414,1988
Bi1.2K0.8O3,1988
Bi1.95Cu1La0.4Sr1.65O6.28,1988
Bi1.085K0.915O3,1988
Bi1.15K0.85O3,1988
Bi1.1K0.9O3,1988
Bi1.65Ca2Cu3Pb0.35Sr2O10,1988
Bi1.6C1Cu2Pb0.4Sr4O11,1988
Bi1.6Ca2Cu3Pb0.4Sr2O10,1988
Bi1.7Ca1Cu2Pb0.3Sr2O8.05,1988
Bi1.7Ca2Cu3Pb0.3Sr2O10,1988
Ba0.7Bi0.7K0.3Pb0.3O3,1988
Bi2Cu1La0.4Sr1.6O6.36,1988
Bi2Cu1La0.4Sr1.6O6.35,1988
Bi0.066Cu2.67Mo0.264Sr2Y1O7.32,1988
Bi2Cu1La0.4Sr1.6O6.32,1988
Bi1.05K0.95O3,1988
Bi2Cu1La0.4Sr1.6O6.307,1988
Ba0.6Bi0.6K0.4Pb0.4O3,1988
Ba0.6Cu1La1Sr0.4Tl1O5.16,1988
Bi2Cu1La0.4Sr1.6O6.29,1988
Bi2Cu1Sr2O6,1988
Bi1.9Ca1Cu2Pb0.1Sr2O8.2,1988
Bi2Cu1La0.5Sr1.5O6.38,1988
Bi2Cu1La0.44Sr1.56O6,1988
Bi2Cu1La0.4Sr1.6O6,1988
C8.1K1,1991
C8K1,1991
C8Rb1,1991
B1C1Li0.25,1991
C1K1,1991
Ba2Cu0.97Hg1Zn0.03O4.032,1993
Ba2Cu1Hg1O4.04,1993
Ba2Cu1Hg1O4.14,1993
Ba2Cu1Hg1O4.32,1993
Ba2Ca1Cu2Hg1O6.14,1993
Ba2Ca1Cu2Hg1O6.16,1993
Ba2Ca1Cr0.2Cu2Hg0.8O6.1,1993
Ba2Cu1Hg0.85Re0.15O4.52,1993
Ba2Ca2Cu3Hg0.6Pb0.4O8.4,1993
Ba2Ca2Cu3Hg0.85Re0.15O8,1993
Ba2Ca2Cu3Hg0.8Pb0.2O8,1993
Ba2Ca2Cu3Hg0.9Pb0.1O8,1993
Ba2Cu0.97Hg1Zn0.03O4.027,1993
Ba2Cu0.97Hg1Zn0.03O4.043,1993
Ba2Ca1Cu2Hg1O6.19,1993
Ba2Ca1Cu2Hg1O6.21,1993
Ba2Ca1Cu2Hg1O6.22,1993
Ba2Ca1Cu2Hg1O6.24,1993
Ba2Ca1Cu2Hg1O6.27,1993
Ba2Ca1Cu2Hg1O6.3,1993
Ba2Ca1Cu2Hg1O6.31,1993
Ba2Ca2Cu3Hg0.5Pb0.5O8.45,1993
Ba2Ca1Cu2Hg0.8Mo0.2O6.4,1993
Ba2Ca1Cu2Hg0.8W0.2O6.4,1993
Ba2Ca1Cu2Hg0.9W0.1O6.2,1993
Ba2Ca1Cu2Hg1O6.08,1993
Ba2Ca1Cu2Hg1O6.1,1993
Ba2Ca1Cu2Hg1O6.13,1993
Ba2Cu1Hg0.9W0.1O4.2,1993
Ba2Cu1Hg1O4.01,1993
Ba2Cu1Hg1O4.02,1993
Ba2Cu1Hg1O4.025,1993
Ba2Cu1Hg1O4.032,1993
Ba2Cu1Hg1O4.033,1993
Ba2Cu1Hg1O4.045,1993
Ba2Cu1Hg1O4.047,1993
Ba2Cu1Hg0.95Re0.05O4.372,1993
Ba2Cu1Hg0.9Mo0.1O4.2,1993
Ba2Cu1Hg0.9O4,1993
Ba2Cu1Hg0.9Re0.1O4.33,1993
Ba2Cu1Hg0.9Re0.1O4.35,1993
Ba2Cu1Hg0.9Re0.1O4.41,1993
Ba2Cu1Hg0.9Re0.1O4.42,1993
Ba2Cu1Hg0.9Re0.1O4.425,1993
Ba2Cu1Hg0.85Re0.15O4.525,1993
Ba2Cu1Hg0.85Re0.15O4.53,1993
Ba2Cu1Hg0.85Re0.15O4.55,1993
Ba2Cu1Hg0.8Mo0.2O4.4,1993
Ba2Cu1Hg0.8Nd0.2O4.3,1993
Ba2Cu1Hg0.8V0.2O4.3,1993
Ba2Cu1Hg0.8W0.2O4.4,1993
Ba2Cu1Hg0.95Re0.05O4.37,1993
Ba2Cu0.97Hg1Zn0.03O4.052,1993
Ba2Cu0.97Hg1Zn0.03O4.063,1993
Ba2Cu0.97Hg1Zn0.03O4.073,1993
Ba2Cu0.97Hg1Zn0.03O4.081,1993
Ba2Cu1Hg0.75Mo0.25O4.51,1993
Ba2Cu1Hg0.75Mo0.25O4.59,1993
Ba2Cu1Hg0.85Re0.15O4.49,1993
Ba2Cu1Hg1O4.31,1993
Ba2Cu1Hg1O4.34,1993
Ba2Cu1Hg1O4.37,1993
Ba2Cu1Hg1O4.39,1993
Ba2Cu1Hg1O4.15,1993
Ba2Cu1Hg1O4.16,1993
Ba2Cu1Hg1O4.162,1993
Ba2Cu1Hg1O4.17,1993
Ba2Cu1Hg1O4.18,1993
Ba2Cu1Hg1O4.2,1993
Ba2Cu1Hg1O4.21,1993
Ba2Cu1Hg1O4.22,1993
Ba2Cu1Hg1O4.085,1993
Ba2Cu1Hg1O4.096,1993
Ba2Cu1Hg1O4.097,1993
Ba2Cu1Hg1O4.101,1993
Ba2Cu1Hg1O4.103,1993
Ba2Cu1Hg1O4.105,1993
Ba2Cu1Hg1O4.108,1993
Ba2Cu1Hg1O4.117,1993
Ba2Cu1Hg1O4.049,1993
Ba2Cu1Hg1O4.05,1993
Ba2Cu1Hg1O4.052,1993
Ba2Cu1Hg1O4.055,1993
Ba2Cu1Hg1O4.058,1993
Ba2Cu1Hg1O4.06,1993
Ba2Cu1Hg1O4.066,1993
Ba2Cu1Hg1O4.081,1993
Ba2Ca2Cu3Hg1O8.3,1993
Ba2Ca2Cu3Hg1O8.35,1993
Ba2Ca2Cu3Hg1O8.41,1993
Ba2Ca2Cu3Hg0.8Pb0.2O8.3,1993
Ba2Ca2Cu3Hg0.8V0.2O8.3,1993
Ba2Ca2Cu3Hg0.9Pb0.1O8.25,1993
Ba2Ca2Cu3Hg1O8.16,1993
Ba2Ca2Cu3Hg1O8.17,1993
Ba2Ca2Cu3Hg1O8.18,1993
Ba2Ca2Cu3Hg1O8.2,1993
Ba2Ca2Cu3Hg1O8.22,1993
Ba2Ca2Cu3Hg0.7Pb0.3O8.35,1993
Ba2Ca2Cu3Hg0.8Mo0.2O8.4,1993
Ba2Ca2Cu3Hg0.8Nd0.2O8.3,1993
Ba1Cu1Hg0.76Tl0.76O4.5,1993
Ba2Cu1Hg1O4.27,1993
Ba2Cu1Hg1O4.28,1993
Ba2Cu1Hg1O4.3,1993
Ba2Ca4Cu5Hg1O12.32,1993
Ba2Cu1Hg1Tl1O6,1993
Ba2Ca2Cu3Hg1O8.25,1993
Ba2Ca2Cu3Hg1O8.27,1993
Ba2Ca2Cu3Hg1O8.28,1993
Ba2Ca2Cu3Hg1O8.29,1993
Cr0.3Cu1Hg0.7Sr2O4.6,1993
Ca0.55Cu2Hg0.65Nd0.45Sr2V0.35O6.8,1993
B2C1Co0.02Ni1.98Y1,1994
B2C1Co0.06Ni1.94Y1,1994
B2C1Ni2Pr1,1994
B2C1Er1Fe0.07Ni1.93,1994
B2C1Er1Fe0.12Ni1.88,1994
B2C1Er1Fe0.2Ni1.8,1994
B2C1Fe0.2Ni1.8Tm1,1994
Au0.3B2C1La1Pt1.7,1994
B2C1Dy0.85Ni2Y0.15,1994
B2C1Dy0.85Ni2Tm0.15,1994
B2C1Dy0.7Lu0.3Ni2,1994
B2C1Cu0.05Ni1.95Y1,1994
B2C1Cu0.15Ni1.85Y1,1994
B2C1Cu0.1Ni1.9Y1,1994
B2C1Ce0.05Ni2Y0.95,1994
B2C1Ce0.1Ni2Y0.9,1994
B2C1Er0.85Ni2Tb0.15,1994
B2C1Er0.82Ni2Tb0.18,1994
B2C1Er0.7Ni2Tb0.3,1994
B2C1Dy0.25Ni2Y0.75,1994
B2C1Dy0.1Ho0.9Ni2,1994
B2C1Er0.775Ni2Tb0.225,1994
B2C1Er0.75Ni2Tb0.25,1994
B2C1Dy1Ni2,1994
B2C1Dy0.9Ni2Tm0.1,1994
B2C1Dy0.9Ni2Tb0.1,1994
B2C1Dy0.8Ni2Tm0.2,1994
B2C1Dy0.8Ho0.2Ni2,1994
B2C1Ho0.85Lu0.15Ni2,1994
B2C1Ho0.7Lu0.3Ni2,1994
B2C1Ho0.75Ni2Y0.25,1994
B2C1Ho0.75Lu0.25Ni2,1994
B2C1Gd0.055Lu0.945Ni2,1994
B2C1Gd0.12Lu0.88Ni2,1994
B2C1Gd0.13Lu0.87Ni2,1994
B2C1Gd0.19Lu0.81Ni2,1994
B2C1Ho0.15Lu0.85Ni2,1994
B2C1La0.06Lu0.94Ni2,1994
B2C1La0.07Lu0.93Ni2,1994
B2C1La0.08Lu0.92Ni2,1994
B2C1Ho0.25Ni2Y0.75,1994
B2C1Gd0.2Ni2Y0.8,1994
B2C1Er0.8Lu0.2Ni2,1994
B2C1Gd0.25Ni2Y0.75,1994
B2C1Ho0.9La0.1Ni2,1994
B2C1Ho0.97La0.03Ni2,1994
B2C1Ho0.95Lu0.05Ni2,1994
B2C1Ho0.95La0.05Ni2,1994
B2C1Ho0.93La0.07Ni2,1994
B2C1Ho0.8Lu0.2Ni2,1994
B2C1Gd0.05Ni2Y0.95,1994
B2C1Ho0.85Ni2Y0.15,1994
B2C1Co0.1Ni1.9Y1,1994
B2C1Co0.1Er1Ni1.9,1994
B2C1Co0.14Ni1.86Y1,1994
B2C1Dy0.75Ni2Tb0.25,1994
Ru0.999Sr2Ti0.001O4,1994
Ru1Sr2O4,1994
B2C1Gd0.75Ni2Y0.25,1994
B2C1Gd0.8Ni2Y0.2,1994
B2C1Gd1Ni2,1994
B2C1La0.09Lu0.91Ni2,1994
B2C1La1Ni2,1994
B2C1Ni2Pr0.8Y0.2,1994
B2C1Ce1Ni2,1994
B2C1Dy0.228Lu0.772Ni2,1994
B2C1Dy0.2Lu0.8Ni2,1994
B2C1Dy0.2Ni2Tm0.8,1994
B2C1Er1Fe0.02Ni1.98,1994
B2C1Er1Fe0.035Ni1.965,1994
B2C1La0.02Lu0.98Ni2,1994
B2C1Er1Fe0.06Ni1.94,1994
B1C1Lu1Ni0.9V0.1,1994
B1C1Lu1Ni1,1994
B1C0.85Lu1Ni1,1994
B1C1Cu0.1Lu1Ni0.9,1994
B1C1Cu0.2Lu1Ni0.8,1994
B0.8C1.2Lu1Ni1,1994
B2C1Fe0.16Ni1.84Tm1,1994
B2C0.99Er1Fe0.04Ni1.96,1994
B2C1La0.05Lu0.95Ni2,1994
B0.8C1Lu1Ni1,1994
B0.95C0.95Lu1Ni1,1994
B0.9C1.1Lu1Ni1,1994
B0.9C1Lu1Ni1,1994
B1.1C0.9Lu1Ni1,1994
B2C1Er1Fe0.04Ni1.96,1994
B1C1Lu1Ni0.8V0.2,1994
B2C1La1Pt2,1994
B2C1Lu0.7Ni2Y0.3,1994
B2C1Lu0.84Ni2Y0.16,1994
B2C1Lu0.8Ni2Y0.2,1994
B2C1Fe0.1Ni1.9Tm1,1994
B2C1Lu1Ni2,1994
B2C1Ni2Tm1,1994
B2C1Pr1Pt2,1994
B2C1Dy0.3Ho0.7Ni2,1994
B2C1Dy0.2Ho0.8Ni2,1994
B2C1Gd0.26Ni2Y0.74,1994
B2C1Ho0.9Lu0.1Ni2,1994
B2C1Dy0.15Ho0.85Ni2,1994
B2C1Cu0.3Ni1.7Y1,1994
B2C1Cu0.2Ni1.8Y1,1994
B2C1Dy0.9Lu0.1Ni2,1994
Ru0.9Sr2Ti0.1O4,1994
B2C1Ho0.3Lu0.7Ni2,1994
B2C1Dy0.95Ni2Tb0.05,1994
B2C1Dy0.95Lu0.05Ni2,1994
B2C1Cu0.015Ni1.985Y1,1994
B2C1Co0.2Ni1.8Y1,1994
B2C1Ni2Pr0.1Y0.9,1994
B2C1Ni2Pr0.15Y0.85,1994
B2C1Dy0.2Ni2Tb0.8,1994
B2C1Dy0.75Lu0.25Ni2,1994
B2C1Ho1Ni2,1994
B2C1Ni1.9Ru0.1Y1,1994
B2C1Ni1.9Pt0.1Y1,1994
B2C1Ni1.98Ru0.02Y1,1994
Ru0.8Sr2Ti0.2O4,1994
Ru0.995Sr2Ti0.005O4,1994
B2C1Er1Fe0.08Ni1.92,1994
B2C1Er1Fe0.1Ni1.9,1994
B2C1Er1Ni2,1994
B2C1Fe0.04Ni1.96Tm1,1994
B2C1Fe0.08Ni1.92Tm1,1994
B2C1Fe0.12Ni1.88Tm1,1994
B2C1Ce0.25Ni2Y0.75,1994
B2C1Dy0.1Ni2Tb0.9,1994
B2C1Lu0.1Ni2Y0.9,1994
B2C1Lu0.25Ni2Y0.75,1994
B2C1Mn0.02Ni1.98Y1,1994
B2C1Mn0.1Ni1.9Y1,1994
B2C1Mn0.2Ni1.8Y1,1994
B2C1Ho0.8La0.2Ni2,1994
B2C1Ni1.7Pd0.3Y1,1994
B2C1Ni1.82Pd0.18Y1,1994
B2C1Ni2Tb1,1994
B2C1Ni2Yb1,1994
B2C1Nd1Ni2,1994
B2C1Ni2Tb0.45Y0.55,1994
B2C1Ni2Tb0.5Y0.5,1994
B2C1Ni2Tb0.6Y0.4,1994
B2C1Lu0.08Ni2Y0.92,1994
B2C1Lu0.16Ni2Y0.84,1994
B2C1Ni1.94Ru0.06Y1,1994
B2C1Ni1.8Pd0.2Y1,1994
B2C1Dy0.85Lu0.15Ni2,1994
B2C1Ni2Tb0.75Y0.25,1994
B2C1Ni2Tb0.7Y0.3,1994
B2C1Ni2Tb0.8Y0.2,1994
B2C1Ni2Tb0.95Y0.05,1994
B2C1Ni2Tb0.9Y0.1,1994
B2C1Ni2Tb0.3Y0.7,1994
B2C1Ni2Tb0.35Y0.65,1994
B2C1Mn0.3Ni1.7Y1,1994
B2C1Ni2Tb0.25Y0.75,1994
B2C1Ni2Tb0.15Y0.85,1994
B2C1Ni2Tb0.05Y0.95,1994
B2C1Ni2Pr0.2Y0.8,1994
B2C1Ni2Pr0.25Y0.75,1994
B2C1Fe0.14Ni1.86Y1,1994
B2C1Fe0.1Ni1.9Y1,1994
B2C1Gd0.14Ni2Y0.86,1994
B2C1Gd0.15Ni2Y0.85,1994
B2C1Gd0.1Ni2Y0.9,1994
B2C1Gd0.21Ni2Y0.79,1994
B2C1Gd0.22Ni2Y0.78,1994
B2C1Gd0.23Ni2Y0.77,1994
B2C1Ni2Tb0.4Y0.6,1994
B2C1Ni2Y1,1994
B2C1Ni2Pr0.05Y0.95,1994
B2C1Er0.8Ni2Tb0.2,1994
B2C1Er0.9Ni2Tb0.1,1994
B2C1Fe0.01Ho1Ni1.99,1994
B2C1Fe0.02Ni1.98Y1,1994
B2C1Fe0.06Ni1.94Y1,1994
Al0.1B2Mg0.9,2001
Al0.15B2Mg0.85,2001
Al0.14B2Mg0.86,2001
Al0.09B2Mg0.91,2001
Al0.08B2Mg0.92,2001
Al0.085B2Mg0.915,2001
Al0.07B2Mg0.93,2001
Al0.06B2Mg0.94,2001
Au0.146B2Mg0.854,2001
Al0.77B2Mg0.23,2001
B1.96C0.04Li0.06Mg0.94,2001
B1.968C0.032Mg1,2001
B1.95C0.05Mg1,2001
B1.958C0.042Mg1,2001
B2Mg0.1Nb0.9,2001
B16Ir19Mg10,2001
Al0.69B2Mg0.31,2001
Al0.09B2Mg0.815,2001
Al0.092B2Mg0.815,2001
Al0.024B2Mg0.815,2001
Al0.05B2Mg0.95,2001
Al0.044B2Mg0.956,2001
Al0.03B2Mg0.97,2001
Al0.02B2Mg0.98,2001
Al0.022B2Mg0.978,2001
Al0.01B2Mg0.99,2001
B1.938C0.062Mg1,2001
B2Mg0.5,2001
B2Mg0.98Sc0.02,2001
B2Mg0.98Pb0.02,2001
B2Mg0.988Sc0.012,2001
B2Mg0.98,2001
B2Mg0.97Na0.03,2001
B2Mg0.96Mn0.04,2001
B2Mg0.95Zr0.05,2001
B2Mg0.95Zn0.05,2001
B2Mg0.9Zr0.1,2001
B2Mg0.9Zn0.1,2001
B2Mg0.9Ti0.1,2001
B2Mg0.9Pb0.1,2001
B2Mg0.99Ti0.01,2001
B2Mg0.99Sn0.01,2001
B2Mg0.99Pb0.01,2001
B2Fe0.003Mg0.997,2001
B2Li0.1Mg0.9,2001
B2Li0.15Mg0.85,2001
B2Li0.11Mg0.89,2001
B2Mg0.8Na0.2,2001
B1.87C0.13Mg1,2001
B1.88C0.12Li0.11Mg0.89,2001
B0.04C0.885Mg1Ni3,2001
B0.072C0.853Mg1Ni3,2001
B0.111C0.814Mg1Ni3,2001
B0.154C0.771Mg1Ni3,2001
B1.792C0.208Mg1,2001
B1.924C0.076Mg1,2001
B1.826C0.174Mg1,2001
B1.82C0.18Li0.1Mg0.9,2001
B2Ir0.06Mg0.94,2001
B2Ir0.12Mg0.88,2001
B2Li0.05Mg0.95,2001
B2Li0.07Mg0.93,2001
B2Li0.08Mg0.92,2001
B1.874C0.126Mg1,2001
B2Mg0.88Sc0.12,2001
B2Mg0.85Na0.15,2001
B2Mg0.8,2001
B2Mg0.7,2001
B2Li0.3Mg0.7,2001
B2Li0.2Mg0.8,2001
B2Li0.25Mg0.75,2001
B1.81C0.19Mg1,2001
B2Mg0.95Ti0.05,2001
B2Mg0.95Mn0.05,2001
B2Mg0.94Pb0.06,2001
B2Mg0.93Na0.07,2001
B2Mg0.9,2001
B2Mg0.8Zr0.2,2001
B2Mg0.8Zn0.2,2001
B2Mg0.8Ti0.2,2001
B1.9C0.1Mg1,2001
B2Co0.01Mg0.99,2001
B2Co0.02Mg0.98,2001
B2Co0.03Mg0.97,2001
B2Co0.1Mg0.9,2001
B2Cr0.01Mg0.99,2001
B2Cr0.02Mg0.98,2001
B2Mg0.99Mn0.01,2001
B2Fe0.012Mg0.988,2001
B2Fe0.01Mg0.99,2001
B2Fe0.03Mg0.97,2001
B2Fe0.05Mg0.95,2001
B2Fe0.1Mg0.9,2001
B2Ir0.02Mg0.98,2001
B2Cr0.03Mg0.97,2001
B1.991C0.009Mg1,2001
B1.96F0.04Mg1,2001
B1.98C0.02Mg1,2001
B1.88C0.12Mg1,2001
B1.896C0.104Mg1,2001
B1.89C0.11Mg1,2001
B1.8Be0.2Mg1,2001
B1.904C0.096Mg1,2001
B2Fe0.006Mg0.994,2001
B1.92C0.08Mg1,2001
B1.92F0.08Mg1,2001
B1.834C0.166Mg1,2001
B1.84C0.16Li0.09Mg0.91,2001
B1.84C0.16Mg1,2001
B1.84F0.16Mg1,2001
B1.868C0.132Mg1,2001
B1.96C0.04Mg1,2001
As1Fe1La0.3Y0.7O1,2008
Ca0.1Fe1La0.9P1O1,2008
Br0.3Fe1Se0.7,2008
Fe0.98Se0.3Te0.7Zn0.02,2008
Fe0.99Ni0.01Se0.3Te0.7,2008
Fe0.99Se0.3Te0.7Zn0.01,2008
Fe1.02Se0.15Te0.85,2008
Fe0.05P1Ru0.95Zr1,2008
Fe0.2P1Ru0.8Zr1,2008
F0.03Fe1La1P1O0.97,2008
F0.05Fe1La1P1O0.95,2008
As1F0.11Fe0.9Nd1Ru0.1O0.89,2008
As1F0.12Fe0.94Mn0.06Sm1O0.88,2008
As1F0.12La1Ni1O0.88,2008
As1F0.15Fe0.9Ru0.1Sm1O0.85,2008
Fe1.7Rb0.4Se2Tl0.4,2008
Fe1.7Se2Tl1,2008
Fe1La1P1O1,2008
Fe1S0.12Te0.88,2008
Fe0.95Se0.3Te0.7Zn0.05,2008
Fe0.97Se0.3Te0.7Zn0.03,2008
Fe0.98Mn0.02Se0.5Te0.5,2008
Fe0.98Ni0.02Se0.3Te0.7,2008
Fe1S0.4Se0.6,2008
As12Fe4La1,2008
Fe1Se0.05Te0.95,2008
Fe1Se0.075Te0.925,2008
Fe1Se0.07Te0.93,2008
Fe1.02Se0.2Te0.8,2008
Fe1.63Rb0.34Se2Tl0.47,2008
Fe1.67Rb0.4Se2Tl0.4,2008
Fe1Se0.2Te0.8,2008
As0.46Ba1Fe2P1.54,2008
As0.74Ba1Fe2P1.26,2008
As0.7F0.05Fe1La1P0.3O0.95,2008
As0.88Ba1Fe2P1.12,2008
As0.8F0.1Fe1Nd1P0.2O0.9,2008
As0.8F0.1Fe1P0.2Pr1O0.9,2008
As0.95F0.12Fe1P0.05Sm1O0.88,2008
As0.9F0.12Fe1P0.1Sm1O0.88,2008
As18Ca10Fe8.2Pt5.8,2008
As18Ca10Fe9.2Pt4.8,2008
As18Ca10Fe9Pt5,2008
As1Co0.05F0.11Fe0.95Nd1O0.89,2008
Fe1.439Rb0.737Se2,2008
Fe1.497Rb0.698Se2,2008
Fe1.56Rb0.44Se2Tl0.36,2008
As1F0.12Fe0.9Mn0.1Sm1O0.88,2008
Fe1Se0.25Te0.75,2008
Fe1Se0.1Te0.9,2008
Fe1Se0.13Te0.87,2008
Fe2Rb0.4Se2Tl0.4,2008
Fe4Nd1P12,2008
Fe4P12Pr1,2008
Fe4P12Sm1,2008
Fe4P12Tb1,2008
As2Cr2Fe2Sr4O6,2008
Fe1P1Zr1,2008
Fe1Sb1,2008
Fe2Te3,2008
As2Ca1Co0.4Fe1.6,2008
As2Co0.084Fe1.916Sr1,2008
As2Co0.112Fe1.888Sr1,2008
As2Ba0.65Fe2Na0.35,2008
As2Ba0.2Fe2Na0.8,2008
As2Ba0.39Fe2K0.61,2008
As2Ba0.3Fe2K0.7,2008
As2Ba0.3Fe2Na0.7,2008
As2Ba0.5Fe1.9K0.5Mn0.1,2008
As2Ba0.5Fe1.9K0.5Ni0.1,2008
As2Ba0.5Fe1.9K0.5Ru0.1,2008
As2Ba0.511Co0.228Fe1.772K0.489,2008
As2Ba0.59Fe2K0.41,2008
As2Ba0.5Co0.1Fe1.9K0.5,2008
As2Ba0.5Co0.2Fe1.8K0.5,2008
As2Ba0.5Cu0.1Fe1.9K0.5,2008
As2Ba0.64Fe2K0.36,2008
As2Ba0.64Fe2Na0.36,2008
As2Ba0.65Fe2K0.35,2008
As2Ba0.5Fe1.8K0.5Ni0.2,2008
As2Ba0.5Fe1.8K0.5Ru0.2,2008
As2Ba0.5Fe1.92K0.5Mn0.08,2008
As2Ba0.5Fe1.92K0.5Zn0.08,2008
As2Ba0.5Fe1.96K0.5Mn0.04,2008
As2Ba0.68Fe2Na0.32,2008
As2Ba0.694Co0.174Fe1.826K0.306,2008
As2Ba0.698Fe2Na0.302,2008
As2Ba0.5Fe1.9K0.5Zn0.1,2008
As2Ba0.5Fe2K0.5,2008
As2Ba0.5Fe2Na0.5,2008
As2Ba0.63Fe2K0.37,2008
As2Ba0.64Fe2K0.34,2008
As1Fe1Nd0.8Th0.2O1,2008
As1Fe1Nd1O0.6,2008
As1Fe1Nd1O0.7,2008
As1Fe1Nd1O0.85,2008
As1Fe1Nd1O0.9,2008
As1Fe1La0.89Sr0.11O1,2008
As1Fe1La0.8Sr0.2O1,2008
As1Fe1La0.8Y0.2O0.7,2008
As1Fe1Pr0.95Sr0.05O1,2008
As1Fe1Pr0.9Sr0.1O1,2008
As1Fe1Pr1O0.7,2008
As1Fe1Pr1O0.85,2008
As1Fe1Pr1O0.896,2008
As1Fe1Mg0.1Sr2V0.9O3,2008
